0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-248.06927,104.99677,-20.98633,12.226135,-12.958522,17.86097,-14.96599,13.744793,-24.248634,1.3575264,-13.0438385,9.252353,-9.463907,19.959927,-4.8507037,8.514193,-0.9438569,1.6733854,-8.442788,5.1892605
-244.9678,104.91814,-21.747087,12.092099,-13.350373,18.159052,-15.66835,12.660931,-24.859852,2.1292517,-13.398003,8.917493,-8.348181,19.923275,-5.037928,8.327465,-0.7292308,2.226231,-7.5120335,4.483159
-240.6227,104.17041,-21.987547,12.005139,-13.977559,18.561682,-16.460886,11.524417,-25.725752,2.0917268,-14.287146,7.7948627,-8.92467,19.673777,-6.1504245,7.1905575,-0.8931168,2.3122814,-6.9647307,4.898385
-240.31583,104.102715,-21.574093,12.125601,-15.004488,17.97091,-16.545576,11.20724,-25.880877,1.2617944,-14.301296,7.936912,-9.172875,19.220457,-6.4975767,6.5439787,-1.5249846,2.9396617,-6.175818,5.3644094
-293.40402,167.27393,-11.916315,49.06648,-15.7248,-8.155542,-15.928734,-2.2302742,-25.186478,-0.60591525,-12.254567,1.3597523,-2.8823483,-8.510887,-10.949095,-0.7393108,-5.600687,-3.5114887,2.5818071,0.4783626
-271.95554,171.48615,-15.181,45.7251,-16.946709,-7.1167183,-12.185538,-0.5841434,-27.004505,-6.0946736,-14.125985,-3.1895688,-10.711533,-5.486661,-5.312881,-7.4721665,-5.46904,0.21328497,-5.7229853,-4.531581
-314.80133,184.21683,-4.230576,36.08184,-5.4116015,3.2390738,-11.945135,-12.376499,-29.152134,-3.2073388,-12.318847,-3.6851792,-6.1576986,-5.535789,-8.40782,-2.9183724,-3.5795686,-5.592599,2.7045848,-2.2933667
-273.03165,163.50966,-19.349016,40.890118,-19.411875,-2.604488,-23.273975,3.7667427,-26.429005,-4.644094,-14.16704,2.0917022,-11.771268,-0.091236815,-6.858729,-7.8008323,-5.905082,1.5151293,-0.85517824,-3.0417368
-181.00575,150.63544,-24.902592,20.560545,-20.219267,7.262488,-30.072,7.0953193,-31.223537,5.57917,-21.335869,-0.715674,-16.08044,-2.6914504,-12.332763,-1.3667475,-11.490709,2.1213152,-0.42571488,-7.861637
-185.21075,162.4785,-25.58948,11.719009,-25.723238,6.209314,-30.134737,5.0080333,-31.027954,2.4344556,-22.44507,-0.46717948,-12.489081,-5.681055,-12.311811,-0.8222147,-9.564254,-1.7186136,-1.0414659,-5.7208004
-234.87277,157.62383,-4.282873,11.285133,-26.905468,-4.1175833,-7.7711287,1.3885118,-20.069761,2.263565,-14.486943,-2.1507905,-3.5972378,1.2159619,-10.141022,2.7971394,-3.1465352,0.0068825297,-0.68764436,-0.24153508
-242.75818,148.99759,-18.666874,22.07278,-21.021685,-5.7077827,-4.245275,6.537956,-21.498613,1.0266867,-13.217717,-3.3402135,-5.7952046,2.7797084,-11.878998,1.8425182,-1.4072613,2.3489566,-0.60803723,0.8045318
-257.88666,152.41187,-5.1557856,8.623029,-22.798342,7.5926237,-7.5498285,5.1612177,-18.866425,5.116179,-16.807468,1.900802,-5.130631,4.353025,-12.530104,2.4508805,-6.196419,4.755807,-2.7560544,2.005667
-252.24051,150.2058,-4.0687084,8.521546,-18.107468,6.445671,-4.95458,0.01108626,-17.35062,3.6621308,-12.468485,-1.8379395,-5.426521,-0.9051837,-11.155104,-1.9538515,-7.3947287,-0.23364769,-3.0342655,-2.2636437
-250.15474,152.60254,-8.681011,5.636615,-20.829254,6.6413064,-5.806757,-2.2825608,-16.644691,5.4812474,-7.074957,0.090237305,-5.1977434,-2.1436732,-10.152809,-2.170441,-8.619133,-1.9805584,-4.995605,-4.5134172
-251.71735,151.1193,-7.655453,14.5966625,-21.142202,2.930358,-8.996872,0.17431189,-18.466696,6.2522945,-12.449933,2.6445186,-5.5263906,2.337487,-11.557909,-2.897727,-7.2858872,1.3909805,-6.132751,-2.1177807
-306.10114,46.212116,9.3431015,42.794548,-1.7697628,5.4868627,-9.943559,25.150782,-22.820599,-2.5529873,-4.9344797,-12.032022,-16.45161,15.346805,-9.761496,-5.7943983,1.5165269,6.304218,16.978989,3.0434964
-335.41977,62.81201,5.3477654,36.206623,-1.2084563,4.0161743,-9.507637,24.55133,-22.890738,2.3132725,-2.7363389,-11.521506,-15.896768,18.010368,-5.302757,-3.1500092,2.4009385,7.8574905,13.996071,4.7048755
-325.85785,124.5379,13.582197,26.249907,1.0399122,15.021994,-3.6237278,21.003109,-13.17661,6.1654735,-3.1441412,6.239572,-14.950994,16.426144,-8.02333,1.6459525,-4.4392924,7.506284,-2.216839,5.6480365
-188.60822,81.658295,-32.801872,17.242535,-0.14899778,17.44328,-9.163907,9.541458,-9.297941,3.548091,-15.457998,-7.9866877,-10.377599,3.865913,-0.5726301,25.527172,29.515848,37.46879,9.072598,-1.8104329
-224.04794,53.06617,-5.724005,45.90703,-5.7313585,-20.520191,7.612953,20.66245,-34.58962,12.052809,-5.7802405,-5.647361,-29.21275,17.943508,1.8858743,15.4353,4.9642024,26.728313,13.481932,10.27558
-108.44738,115.302,-20.871319,-0.019572925,-11.884946,19.301851,-11.536927,8.777017,-8.004194,0.43586794,-34.591644,1.9539979,-3.3359427,-3.3337212,-25.554218,2.2741663,-8.429781,2.832268,-12.6331005,-2.7798579
-157.03435,120.02955,-12.6482935,3.9579966,-17.171434,21.847088,-8.725891,5.804077,-9.418884,2.1228375,-25.778809,9.843092,-4.8023767,-0.7403759,-25.779501,0.20830187,-10.641802,-0.1269286,-16.61569,-7.4028277
-162.59836,128.094,-6.494402,4.927497,-5.346123,17.821964,-11.36489,6.19576,-10.288431,-3.4685023,-34.3194,-0.16773751,-5.960377,-4.3944354,-21.983034,3.6893039,-7.3939104,-2.0652342,-16.652742,-4.517738
-297.61655,155.28992,16.113056,13.851498,-0.47772005,13.575376,-18.606043,-0.45579508,-6.887753,0.674969,-15.495664,-7.3897986,-4.6387205,0.17702806,-14.780186,-11.141589,-5.091141,1.5920587,-10.486029,-6.258621
-280.1635,134.23286,22.142733,18.276415,-10.945623,14.435461,-28.913582,8.008213,-6.900535,-0.77351636,-13.82722,-4.5442524,0.038484607,2.961237,-19.439575,-9.23772,-6.985044,0.48075435,-15.523675,-4.8499346
-208.6201,137.93727,12.371468,14.239326,-12.742547,17.183924,-14.540825,6.5703835,-6.9577537,6.5963507,-20.04723,-8.849139,-4.6456957,-2.607283,-23.356682,-5.9741125,-15.686989,0.431214,-10.737717,-7.4322658
-343.84518,133.49815,20.171328,19.283716,-11.941858,15.860816,-15.972653,6.9260325,-16.639174,2.1688526,-18.874435,0.56086296,-12.736864,-0.44226718,-12.082141,-2.1004424,-11.158148,-1.6961015,-9.1599245,1.5306693
-163.22704,100.28367,-1.7424242,8.334095,-21.72615,9.562076,-30.820753,-1.0422585,-21.000443,-0.48356175,-15.034984,1.3254007,-15.578235,7.6444993,-15.468809,4.2305675,-6.8147,-0.9931315,-16.465117,-3.8022797
-169.86894,92.62232,-4.048609,1.9078655,-26.179478,20.137497,-21.19634,-2.6085265,-24.47236,1.8027583,-8.612002,-1.5303129,-18.78502,6.601437,-8.654383,9.559226,-8.159058,-8.603471,-14.14782,-3.8949752
-143.91977,83.14037,-3.4088078,7.354699,-18.936884,17.254356,-25.821634,-0.6608065,-24.000616,-4.1945252,-16.847538,-4.3988853,-19.012972,2.3270772,-13.043533,9.144808,-6.304371,-6.8882174,-12.918624,-3.073288
-145.78246,91.90063,-10.46722,-0.5998803,-17.4414,21.32459,-20.225702,-2.180007,-26.074411,-3.5249135,-12.096911,-2.094155,-18.651384,0.93610007,-11.808866,6.558945,-5.9475155,-9.609804,-13.583876,0.52939606
-141.83083,85.709145,-9.841758,0.5048532,-20.985346,22.9163,-22.336939,-2.697036,-25.221828,-2.13288,-11.898387,-2.3755991,-18.930122,1.4932917,-12.3064,7.132893,-5.5317564,-9.347249,-16.291363,0.024869142
-205.58305,109.86488,-10.972386,2.7164025,-5.8043756,4.495983,-17.575272,-10.043386,-28.323294,-4.489752,-17.130224,-5.472223,-16.174433,4.517322,-15.392139,9.040045,-10.947104,-4.175152,-5.1841736,4.3688803
-170.85538,110.80742,-24.543499,10.5217,-3.1214423,-1.8348463,-25.930286,-9.461002,-26.803762,-7.6074467,-15.129466,0.81064004,-18.928534,-0.24270837,-18.443352,10.767211,-10.025411,-6.1102805,-11.271317,2.4877093
-157.42775,103.895615,-28.903408,6.7892475,-7.466979,-0.4676078,-26.159393,-10.236081,-27.439196,-6.0829344,-19.756336,-2.2875757,-16.07159,4.541882,-18.481405,15.420259,-8.287626,-2.5025804,-11.04842,-3.116856
-162.15019,107.388084,-32.075375,5.735328,-7.353658,0.09341364,-26.27678,-8.247112,-27.205507,-7.298076,-18.213951,-2.4804718,-14.718857,5.5621133,-17.718575,17.482035,-6.1900806,-2.423157,-7.751328,2.9997287
-219.46423,144.43924,-6.9090557,6.2035055,-16.319391,6.814596,-18.522047,-1.4173399,-25.379177,12.162247,-19.341175,-14.936021,-23.355026,-3.6590607,-13.48413,1.0894238,-13.658897,5.9001756,-13.727963,-5.7328734
-212.87608,138.9482,0.15678322,19.675722,-34.88806,4.1688094,-20.319479,-4.430154,-21.07192,-3.753883,-23.675154,-14.665434,-23.550636,2.35477,-16.323996,-9.172819,-3.9215221,6.703808,-0.60265833,-8.426713
-293.96826,149.13657,-14.089085,37.151512,-1.4341936,16.576572,9.95486,10.756435,-4.050767,11.900859,-10.480291,13.047923,-6.274396,12.533776,-5.134928,9.461223,-2.751396,5.014032,-2.848124,6.144011
-294.65942,146.9306,-14.06261,38.38665,-1.3423523,17.791256,9.261589,13.747059,-4.483552,13.895113,-11.159864,11.983027,-5.2884216,12.131539,-5.5381656,11.431428,-3.3985229,5.2340117,-2.3949773,6.0461807
-256.05054,119.45053,-11.191914,29.2545,-0.56135356,21.558165,9.894383,16.721338,-9.363821,10.604803,-11.550567,17.503595,-5.692877,13.409417,-6.4677906,12.251324,-5.0856414,9.421234,-3.1627984,6.623517
-264.37314,117.67235,1.4354186,19.33401,2.481398,21.08213,7.725764,14.124787,-10.043572,17.592237,-13.9721775,15.313583,-5.1643147,14.9446945,-4.8844066,12.338244,-3.765292,7.4393177,-5.797074,7.0864096
-269.14813,114.09025,3.6874824,27.172285,1.1314468,18.221487,8.607763,16.383724,-6.283759,15.859222,-15.198192,13.325333,-5.0183887,15.99325,-3.2622006,12.220297,-3.9979005,7.024774,-4.1339493,8.057914
-276.11472,125.2369,2.538885,29.703125,2.4654026,16.201456,2.7388768,11.7269745,-4.495533,14.906669,-10.430587,15.783341,-6.842504,13.260971,-3.6205385,11.510771,-3.6332035,5.8806953,-3.656058,9.045187
-276.81836,121.16806,2.3352942,27.283592,5.72429,19.249336,8.791604,17.558195,-6.820613,16.605494,-12.464776,12.4369755,-10.749304,10.102999,-3.4349668,12.623895,-3.3292031,8.12426,-1.4648808,8.392801
-274.18747,137.02533,-19.042622,45.26693,2.7387967,26.499176,12.480796,13.337791,-0.22046423,8.813554,-10.446148,10.33621,-4.4963574,5.930095,-4.9069695,10.67332,0.41843742,4.011913,-2.128796,6.0300584
-236.5098,149.95468,-17.844229,55.40837,17.39403,10.821181,9.816994,10.671021,1.9556757,10.179084,2.8968391,6.7093654,0.5989821,-9.930023,-8.184977,-11.092442,1.7498518,-0.59054476,4.8711033,13.620368
-216.4312,159.50723,-28.231398,50.55411,12.2584915,9.667268,6.2493644,10.302281,4.430238,11.982667,1.6483709,7.3726926,4.8536377,-7.6676526,-0.910302,-2.2037697,6.4610744,-0.24988529,-0.17186494,7.088526
-203.68529,144.56764,-29.32213,44.87201,12.458028,16.832272,8.323624,14.470124,-0.64766115,16.801271,-2.2108152,4.910487,-3.0104628,-0.42788863,3.9761147,7.15686,8.75232,2.4220133,-6.256371,-5.3418336
-155.05936,134.2227,-27.983868,34.96456,9.790187,18.022491,2.4937198,14.96409,-3.9739225,19.063078,-6.2609468,11.486704,-7.0826197,7.04645,-0.14208321,9.959375,2.0179176,3.0603404,-6.3948493,-2.0603604
-156.30103,143.93118,-24.281673,34.909058,3.5697742,16.700108,0.784454,17.671318,-4.0389066,18.056181,-2.0427208,8.953073,-3.7501795,5.603774,-6.066374,-2.943165,-7.6732197,-1.2899568,-5.589513,4.8996053
-237.12848,150.7218,-18.10072,56.538345,13.353129,12.000132,7.729119,12.064609,-0.84783673,13.61446,4.055638,8.470639,1.7904013,-4.0629506,-7.6046314,-13.611651,-3.3389096,-6.3330507,0.9267067,10.463909
-277.94348,155.79143,-25.477861,39.3478,0.24635239,17.03118,-4.1599,19.420063,-6.1667533,18.501259,-8.658779,5.5057807,-3.1256516,7.0876846,-5.3220434,8.720612,1.1257268,9.57144,-3.0110705,0.9646569
-256.06818,140.91765,-21.34438,43.067314,-8.177204,17.84562,0.78792727,7.183608,-0.9857356,12.172101,-9.486486,7.077878,-8.468113,5.995267,-8.141625,3.5591004,-2.60969,1.5307811,-1.8435585,5.1042013
-264.51224,154.48582,-20.44021,48.594257,-2.6062486,23.34296,4.4234633,10.576935,5.5206847,9.121518,-1.436958,9.013825,-0.68538404,9.486367,-4.4242697,3.78501,-5.1749735,0.36834028,-1.2169856,-1.3782355
-261.74707,131.90036,-28.268373,42.734127,-13.116378,22.648073,2.6543424,12.836712,3.038919,17.030764,-8.102874,13.628545,-8.090512,10.773333,-7.4110255,6.5362287,-6.4782743,3.781772,-3.285695,7.387029
-244.27533,145.46094,-30.143476,47.275127,-2.857478,17.818302,-1.1660465,9.451183,0.3613372,12.946656,-6.5154605,12.106916,-4.0304747,9.083465,-4.683185,8.160228,-1.9065462,7.161949,-1.4397887,3.7242565
-227.74088,142.74829,-28.130007,43.526478,-5.9887514,26.736664,4.0710263,12.600133,1.9169375,12.818015,-4.8499947,10.245791,-3.66578,9.863657,-2.4495986,6.406062,-3.294266,5.139572,-1.1019452,3.8476717
-293.68198,121.66244,-20.605211,51.185005,-17.263803,25.787668,-0.036564644,7.4610157,2.5100493,11.2589445,-3.6805687,14.708414,-6.245508,12.136478,-8.194421,6.64603,-5.572864,3.3269205,-2.839678,8.563695
-257.1758,132.36333,-21.83549,39.0972,-10.382512,24.312237,1.2870047,8.919957,5.243399,9.875249,-7.048788,12.351824,-7.201563,12.652152,-7.6787605,7.7694592,-8.418428,4.169926,-7.0500255,6.7879386
-263.89035,149.25677,-17.507147,41.46368,-5.4012403,24.1175,1.9317101,10.2784195,6.1023183,10.228642,0.111025944,8.633694,-1.9513564,8.712747,-3.619576,7.455741,-0.40197444,3.640603,0.8553061,2.9005237
-236.71527,147.91982,-36.270535,46.019123,2.6931274,12.338249,-0.43674862,8.051896,-2.2456782,11.706451,-5.440189,-0.2549435,-10.149453,0.2095269,3.0028965,4.6347456,6.554979,-2.0258698,-14.661116,-7.2098107
-227.25076,144.58957,-38.95901,61.20296,-3.5117145,6.078218,-4.052476,8.0274315,-2.7891223,13.935652,0.19610436,9.655646,0.47505397,6.120967,-10.052345,-11.195324,-4.0230217,-5.541108,-13.251403,1.9114479
-236.33955,149.95671,-38.212753,47.731667,4.699211,12.714776,2.5936873,12.366643,0.16314225,12.589767,-14.121035,1.7004098,-8.451605,-0.4258343,-11.806813,-1.373837,3.4301295,13.053823,1.0967088,3.8628402
-204.0058,142.26575,-33.979073,40.565746,-0.2774817,8.928052,-4.634786,13.809441,-3.7089279,19.073202,-5.4107847,6.9909062,-5.3931656,3.17675,-9.516662,-5.6089854,-3.8104837,1.5827347,-4.8458095,6.837886
-249.25499,137.47281,-34.314026,63.5294,0.72117704,6.3957944,-7.1010227,7.3089867,-6.2431154,20.079071,-12.636511,2.1805458,-9.36019,3.299881,-1.9931822,8.674319,10.574895,6.0834613,-16.64422,-5.4323373
-267.06958,156.6749,-25.599264,56.20991,8.803414,8.374197,2.3564646,9.482223,-2.0164163,12.445507,-3.5332642,5.680023,-6.9311404,4.9560122,-0.44896984,1.0666199,-2.6594613,-1.7206216,-10.803125,-6.2881036
-172.81804,150.77386,-27.37523,47.709957,-6.0620356,20.124512,0.5387068,11.38948,1.0805924,9.247504,-4.0639067,9.268849,-0.39281344,0.10915397,-2.0891056,-5.5144424,-0.96642536,-0.57458234,-4.531697,-1.8075082
-164.54105,152.91289,-32.221035,45.721283,-6.4975076,20.292955,-1.8354845,15.198539,-3.1225984,7.4138756,-7.7467484,9.411342,-6.1466274,-6.4343133,-0.4547516,-6.4738545,1.5511198,-5.877538,-11.093198,-0.524495
-169.00748,152.72435,-26.164309,50.12241,1.6608838,19.729681,1.6675051,12.909885,3.5760043,8.067609,-8.931316,3.8318274,-8.461512,-10.414371,-4.559696,1.305607,7.4751697,9.682784,9.51889,0.8530095
-163.18362,168.76971,-33.93287,37.28568,-5.617551,21.030416,2.510125,12.532271,1.4040755,6.3358827,-8.936286,10.178906,-2.179461,-3.1926513,-0.52693236,-2.278827,0.8873366,-1.8908014,-0.4786001,5.6699038
-128.38979,160.13234,-33.674973,29.836468,-8.1312275,20.155054,-1.3682404,11.512493,-5.9273605,13.481062,-11.192716,7.7148824,-6.8771276,2.0530875,0.46642104,-0.79745555,-0.25387728,1.9007218,-5.1083636,0.22976755
-162.77785,158.44571,-41.241734,30.73059,-9.789034,16.09157,-6.6731544,12.7107935,-4.3589954,7.8144913,-6.388579,4.55983,-1.3852894,3.0441952,5.9640613,4.7283754,7.277688,6.804536,-1.522653,-1.2390307
-207.8613,165.39565,-33.385033,33.10475,-8.256867,16.188128,3.606357,18.841238,-9.108339,12.45113,-11.010184,9.329757,-4.0731277,6.900779,-1.8560114,2.6439235,-2.0863528,4.727857,-6.083633,3.0067048
-215.55376,158.58174,-60.01174,33.025883,1.6116304,18.848812,6.4491997,17.897032,-9.718238,12.962487,-10.012461,12.579655,-3.3641555,6.253442,3.187386,2.9826074,1.7988694,5.6073523,-5.2440643,3.0234818
-252.66577,161.77611,-38.75901,44.51814,-2.4129026,13.776979,7.122406,20.841496,-6.3223343,12.860393,-7.0418644,8.764335,-2.5392199,4.5669074,6.401068,4.254287,2.206252,4.375436,-4.987372,3.4387913
-284.5141,144.91837,-35.870144,61.016617,3.691665,14.140808,8.234039,17.596891,2.1321127,18.934967,-6.2984447,9.832382,2.7168894,6.836101,3.7962284,-0.6170467,7.792791,11.575777,-4.515151,-6.833708
-216.17845,171.58237,-40.436966,31.151175,-2.8486125,16.869493,1.0101576,15.045018,-6.9920745,8.428932,-7.466213,7.995508,0.59037584,7.080768,-1.795764,-0.09065465,-1.9870844,4.6394997,-2.5443666,4.1848807
-184.9308,165.85133,-31.255741,25.198332,-2.3350325,15.142995,2.6786273,18.68868,-6.0283513,11.165489,-10.4801445,10.325825,-6.59385,6.733997,-7.957109,-0.37294677,-6.2561183,4.992869,-4.3793826,5.5378866
-236.81995,149.98653,-35.130775,33.197025,-16.034052,2.577473,-9.527552,0.48585686,-6.6568046,10.0404825,-10.570122,7.1952224,-10.793306,5.1543145,-10.386316,2.604367,-7.147687,2.8881035,-6.7756643,1.9409513
-258.00192,156.48541,-34.472706,36.1241,-11.715814,7.7080445,-11.877544,4.651791,-11.248867,15.629372,-12.828575,9.669386,-12.426273,5.814687,-8.27432,5.0971293,-9.100006,1.466148,-7.985484,1.3955075
-258.69717,165.38007,-41.632515,38.026047,-13.628065,4.01208,-9.554657,4.126924,-11.145132,15.905206,-12.914786,8.546942,-11.392179,4.5105934,-7.819662,1.1772139,-7.265798,-0.14601876,-10.224247,1.7037663
-260.43936,161.29292,-28.966955,34.655273,-4.3057446,3.4125948,-6.5707474,4.6526303,-6.9383636,14.878528,-9.830205,10.478137,-8.464058,4.8444533,-5.393563,3.709764,-5.2396994,0.25019574,-6.9534326,2.5632434
-257.52496,159.08965,-36.666523,35.70491,-10.613524,4.3296103,-10.761474,1.8377042,-8.942888,14.035144,-13.609114,7.1300745,-11.779678,4.6210456,-7.1427207,0.62446284,-11.020059,0.1730127,-8.750962,-1.3466749
-247.75352,159.20549,-39.15263,38.329655,-15.661301,1.6881144,-11.1202345,4.8723874,-10.770767,15.854111,-12.541815,8.277409,-12.287141,4.706734,-9.902999,4.465205,-9.403954,1.0426618,-10.563239,-2.3959305
-252.25809,155.78389,-34.072094,40.386375,-15.392772,4.8211446,-14.79035,2.9464087,-11.4162855,8.633416,-9.932702,7.067193,-12.904556,7.3225255,-9.594485,3.3827095,-8.921451,0.92535174,-10.083288,0.4986564
-248.6075,166.27512,-43.180485,37.31741,-14.000971,3.2846193,-11.201111,3.2805402,-11.440167,15.083572,-12.405936,6.808498,-14.579901,4.2048573,-10.6020355,1.9158968,-8.896301,1.9022633,-8.299943,1.960844
-262.42007,174.60373,-32.594334,46.443928,-2.0132043,16.660175,-7.0745206,7.59395,-10.676023,11.592049,-11.825595,5.2580004,-10.049486,7.848753,0.20293689,5.4002376,-7.780007,-2.3588545,-11.125558,-0.749073
-251.08607,166.20236,-23.428562,42.321445,0.8093578,13.757638,-2.093919,8.487697,-7.0235376,12.954624,-7.609488,3.5875463,-4.7053,6.9477425,1.3130138,3.5364232,-3.1063452,-1.3227124,-6.423183,-1.4192163
-259.77454,169.28326,-21.732227,42.56866,3.3154666,11.993514,-3.0820944,7.7238765,-7.724302,13.327864,-7.660522,3.7963536,-3.9119918,5.92892,0.28962803,2.1357315,-3.18907,-1.1543208,-8.156542,-2.7961376
-243.94987,175.35718,-38.974907,37.517387,-7.1848884,12.439803,-7.8695807,6.5670977,-11.503635,12.814123,-11.008668,7.293344,-10.964289,3.8960915,-4.923873,5.670566,-8.627942,1.093348,-7.790607,1.4493467
-265.4338,174.93347,-24.518284,44.310005,3.3350744,9.990696,-4.8334465,4.9943047,-9.6683035,12.713296,-9.512155,5.772948,-7.282159,3.8762279,1.1140332,5.5614123,-3.6599157,-2.325401,-6.7828913,-1.5114952
-266.30127,179.32365,-32.694645,43.74256,2.3235395,7.2081904,-3.4424548,8.234227,-10.004416,13.019023,-11.594683,9.579469,-9.914387,3.7369504,-2.5048182,5.0376678,-4.541045,1.5755919,-7.62815,-2.4978309
-269.10468,177.78049,-29.875982,42.474876,0.33291104,11.806147,-7.09677,3.6580338,-14.883148,14.423922,-10.583366,6.9089975,-10.577518,7.1177607,-2.31143,4.4990187,-9.011339,2.1209238,-6.969455,-3.3238678
-257.4893,171.09534,-34.189533,46.383644,-4.583756,10.651813,-6.857839,5.391844,-13.194272,13.327616,-10.630706,8.908856,-12.483191,4.291541,-0.13080136,3.359787,-9.224854,1.9959543,-10.891432,-3.2949169
-344.47427,144.3917,-13.477573,31.74037,6.0281367,13.222831,15.503528,4.6564837,7.5733733,6.773243,-0.9468185,6.1068687,5.2929554,4.2358294,3.7207232,2.325489,4.525683,5.3730097,2.8933802,3.046117
-340.79318,145.09024,-23.618422,34.99622,-0.034466207,15.423852,4.9009595,7.4892015,3.5172737,12.453723,-4.4222026,10.920839,0.78906816,8.6671095,3.488491,4.5040007,1.502091,5.35498,1.5838984,3.6956794
-357.10022,155.85606,-20.941208,30.278574,-7.4966288,16.345793,-3.8408904,9.244617,-2.612844,10.309083,-5.671659,6.3468,2.0347693,8.553285,2.695624,6.7926383,-0.5189551,3.2411382,-3.574246,1.5727731
-404.34167,146.19235,-15.962422,33.561073,-8.259288,24.156109,-4.7457366,12.187141,-2.9541602,12.381283,-5.4513,6.479751,0.81160015,8.259571,2.9805474,6.1554747,-0.33734575,6.6169214,-3.397681,4.046241
-363.1617,136.53041,-13.197769,40.95049,-3.2705138,18.520836,11.094426,10.758342,5.165539,11.428198,-1.527514,4.7721934,2.6153255,9.190407,2.941873,7.5877557,5.522521,6.819178,3.748263,4.7911873
-344.27014,143.07483,-20.426027,34.23141,-3.5964856,13.701022,10.075759,8.786939,6.9438877,12.861486,-0.03223547,2.3562925,0.4087164,5.5411234,-0.07958486,7.237556,7.170766,10.477087,5.4037805,5.2843885
-323.67834,158.44911,-28.770208,24.48928,-2.322994,13.8005085,5.4999785,5.902576,6.2807913,9.151925,-3.4158173,4.3945985,1.1814637,8.206426,0.50998867,3.034804,0.7152904,4.9096446,6.820633,5.9397974
-309.65814,167.5977,-40.578728,23.407925,-3.8516958,14.277687,6.1149745,7.214005,2.7878685,8.804541,-9.812461,7.0127482,0.5829235,9.797851,1.1148971,1.8490611,-2.4216046,2.494253,1.0442938,4.212201
-210.10498,91.63662,-5.238223,32.79024,-0.9347558,24.203701,0.04422359,29.7051,-10.924587,16.335726,-3.3035574,12.058716,-9.821942,5.886973,1.1138643,16.959787,6.8018947,25.807972,3.5061278,-2.612267
-294.7872,116.56228,-3.964293,54.443085,13.537145,22.977766,-2.0651522,18.188519,2.4303112,10.8980665,3.3304706,8.179688,-2.1117618,8.301249,7.101653,23.657307,7.3049593,13.61637,-2.6685302,9.986702
-159.02309,156.33452,-26.64555,14.83746,-8.243791,21.875776,5.007967,15.272885,-13.066909,15.919251,-5.2513895,13.206139,-1.3225259,17.752308,0.26011732,7.57244,-2.9372587,6.6191745,-0.092776775,5.4732876
-258.21338,172.53589,-26.01606,5.150629,-4.6328416,6.8758483,11.537849,18.636744,13.836118,13.51981,4.774142,8.422314,-2.15626,3.8054392,1.1997479,2.588013,1.7238759,-0.01384497,0.38326815,3.4287095
-297.83115,162.18327,-34.83916,11.912065,-3.8164167,9.655373,-3.996849,21.824196,8.247492,22.465649,-2.0480719,9.836176,-9.020743,6.3624797,-4.060478,10.09166,-4.1565557,10.946041,-2.0932186,6.7796044
-246.1795,143.0536,-27.241318,11.363505,1.6592128,14.174975,-3.3459377,21.361969,2.0920026,17.344639,-4.73639,9.229331,-7.3982654,9.274117,-4.1821136,10.646523,-9.267483,8.654568,-6.259873,5.755152
-200.51732,131.00974,-20.087883,11.712701,4.562228,18.460299,-4.843179,20.26173,-3.5588562,15.223095,-6.7814593,10.667339,-8.880722,9.025403,-9.12023,10.240788,-12.195586,8.469152,-7.536608,7.302963
-308.3438,131.74707,-54.997078,-29.56476,-20.330349,-38.35755,-28.491344,-19.732323,-3.5561552,-7.4182787,-10.65431,0.45565203,-4.357531,1.8195807,4.435331,-10.944181,-7.819552,-4.4675446,-11.894625,-8.353132
-302.3869,103.4119,-53.8735,-37.330547,-35.456844,-35.72524,-8.092411,-11.548342,-11.737331,-0.9358457,7.812846,4.187133,-12.998152,-0.971515,11.650419,-6.186821,-10.719753,-5.965261,-9.3102865,-7.5846496
-290.94675,130.83774,-53.20877,-44.665676,-32.414616,-40.35527,-20.14969,-13.634066,-13.493504,-8.938992,0.60008365,0.9434116,-6.9408903,9.209345,12.225972,-11.40659,-10.938638,-2.7913468,-8.624454,-9.048673
-305.73398,119.25833,-60.372692,-30.03454,-22.083857,-34.404106,-18.878466,-19.949287,-9.568668,-5.5903316,-3.1250546,9.900595,2.035178,0.42402932,-0.42216924,-14.745526,-6.3411646,1.7525095,-5.9818473,-2.674224
-239.59311,168.40993,-57.782616,-57.27246,-50.347446,-49.828053,-18.988876,-21.3237,-21.023502,-11.854836,-4.4437675,1.4034904,-11.317336,0.14907265,24.648766,7.958944,-7.94257,-2.0669415,-8.060863,-10.825084
-313.3949,106.6004,-20.00219,-29.378895,-26.053389,-34.676594,-25.09891,-21.429453,-17.624395,-6.2470894,0.5142842,-0.19243273,-1.9882824,5.464424,7.416189,-5.6946325,-10.389365,-6.0696325,-7.5997686,-7.774792
-380.20587,108.88663,-11.276678,-18.33894,-16.384235,-29.276638,-28.564365,-22.989746,-9.612919,-2.6240218,-3.980724,-3.5842607,-4.3798428,-1.3894602,-4.5570617,-14.460037,-10.926161,-4.807611,-8.060609,-8.498003
-320.91644,97.0597,-41.063274,-30.980368,-30.545692,-31.472311,-9.50633,-12.472659,-11.319969,-2.198299,4.918425,3.3819432,-10.559652,-1.572538,8.999056,-5.900995,-10.586172,-6.896701,-9.334194,-7.0898676
