0,1,2,3,4,5,6,7,8,9,10,11
0.9605632,0.7427048,0.6248236,0.6186851,0.7447141,0.6250347,0.6363472,0.7914723,0.701651,0.7447407,0.92609245,0.88538015
0.9613522,0.75545496,0.63678396,0.60544246,0.7292367,0.6310758,0.65385634,0.8199523,0.714277,0.74205697,0.9215647,0.88691676
0.7536513,0.64672214,0.5974722,0.7150147,0.6306933,0.6466403,0.80220175,0.71186095,0.7357531,0.91536045,0.8714734,0.9562053
0.7472359,0.63457143,0.60215557,0.7219098,0.60912424,0.61127776,0.748362,0.68934184,0.7246923,0.91706026,0.88277054,0.96475625
0.7630109,0.6642185,0.5895548,0.65835243,0.612713,0.644736,0.7893008,0.7147625,0.7308715,0.9145568,0.8932391,0.94226444
0.94101286,0.7550631,0.64758676,0.62300825,0.7191236,0.60516894,0.6293896,0.81218415,0.6888986,0.73136234,0.9220976,0.8878315
0.9618479,0.761672,0.64044404,0.6074201,0.68198675,0.60425323,0.6259117,0.7810992,0.6793862,0.74551314,0.92604905,0.88453615
0.7428015,0.61967707,0.55238473,0.629835,0.59070903,0.6128251,0.7281544,0.67118216,0.71557623,0.911532,0.86352247,0.9670562
0.75966066,0.647371,0.60779494,0.70520365,0.61101323,0.6224707,0.74843276,0.69004357,0.7435556,0.94391876,0.8716367,0.9452165
0.96551317,0.7686677,0.64830405,0.6022538,0.6788345,0.6064554,0.62248564,0.7533402,0.6862187,0.7201642,0.908311,0.87378734
0.95167613,0.7301292,0.5947292,0.5652258,0.6763365,0.58149827,0.60532695,0.7534674,0.6754737,0.7118948,0.89349663,0.86016166
0.9620935,0.74116814,0.6017515,0.54503715,0.65039116,0.5849785,0.6085784,0.7521706,0.66817725,0.7047729,0.8948338,0.86293805
0.9644705,0.73352486,0.59237814,0.54248637,0.6550004,0.5795907,0.5933475,0.7300733,0.6486691,0.71387035,0.92183954,0.8676772
0.7366335,0.6102488,0.5558442,0.6571313,0.5718569,0.58110815,0.72875464,0.6537133,0.70087695,0.9146061,0.85220414,0.96095055
0.94986755,0.7464017,0.62359124,0.5685133,0.6472739,0.5779787,0.6050753,0.7607384,0.68353355,0.72255254,0.9198655,0.8649096
0.7286214,0.5314417,0.41168547,0.3971251,0.5280399,0.8793987,0.53100806,0.47526103,0.5147935,0.53206164,0.601189,0.6138037
0.86469746,0.83749765,0.8191163,0.80516785,0.81759274,0.83706486,0.87044996,0.85551494,0.8438296,0.84447134,0.845156,0.8843388
0.75786906,0.8340126,0.61485785,0.61365944,0.5937327,0.6312419,0.6717195,0.6236794,0.67445254,0.6824297,0.7306111,0.7182036
0.7237077,0.813463,0.7070062,0.64730793,0.61027753,0.6169228,0.62493396,0.68659425,0.75544393,0.76379234,0.77758276,0.7441709
0.73850954,0.78596824,0.6765386,0.6718527,0.6902777,0.7840728,0.75690216,0.75176114,0.8263675,0.7943648,0.787858,0.7573941
0.6936792,0.81935614,0.6355756,0.5847352,0.54732,0.63701165,0.7198394,0.6759795,0.6806087,0.6957849,0.6921452,0.66315824
0.7305409,0.8083558,0.68744224,0.7240386,0.7064867,0.71020544,0.74528885,0.75167733,0.7780786,0.7237549,0.7711388,0.75714624
0.7200735,0.7936802,0.6314241,0.6321644,0.6172323,0.6673281,0.6667468,0.6813445,0.7822243,0.75254405,0.78414387,0.7599371
0.58983684,0.82408834,0.5322904,0.39742026,0.40434998,0.45285678,0.37231013,0.3797881,0.40146968,0.49691135,0.57056487,0.4078958
0.5565034,0.85152054,0.5550092,0.47561637,0.4753112,0.4632421,0.429029,0.46692568,0.45458946,0.58476865,0.68670684,0.6115879
0.52760625,0.9514759,0.5922937,0.30785456,0.3377035,0.35672966,0.30984905,0.30775166,0.4025006,0.40856308,0.42009273,0.40209097
0.83507174,0.8700678,0.8833978,0.8546318,0.87899494,0.79795325,0.7325514,0.70686334,0.7520947,0.7698542,0.7953457,0.7612312
0.78709257,0.83193517,0.8339333,0.880701,0.9330134,0.9196695,0.8121745,0.72633326,0.76605636,0.74147344,0.7323831,0.7551123
0.7725827,0.7438221,0.7118915,0.7837835,0.8966377,0.95000666,0.7785307,0.7050158,0.7910991,0.66498727,0.6841008,0.74893916
0.72437304,0.73526704,0.7810892,0.7806949,0.78425175,0.98497254,0.9246645,0.8016492,0.76067966,0.65250593,0.6419713,0.693542
0.78822905,0.7876634,0.84095854,0.8500826,0.85935014,0.8766045,0.84141386,0.8827457,0.86339444,0.79995203,0.84421974,0.8262298
0.72254485,0.74160707,0.80845153,0.8347681,0.88614094,0.77874446,0.7525883,0.86423105,0.8336148,0.79546434,0.8892,0.8551416
0.8368544,0.8556531,0.8292587,0.8352997,0.91007304,0.86340904,0.75282353,0.74885106,0.7680435,0.8097603,0.9031581,0.8196804
0.8160737,0.9137305,0.9567263,0.8548065,0.8554853,0.7449486,0.6157095,0.6304314,0.6942969,0.80884314,0.8397176,0.76418954
0.7314973,0.8722462,0.94311243,0.84456223,0.8640787,0.83689785,0.66006875,0.62572235,0.6866218,0.76125944,0.8253578,0.7531027
0.8270825,0.91324055,0.90122706,0.81999624,0.87036234,0.9142309,0.778268,0.6781122,0.76944387,0.8573896,0.8146005,0.80102485
0.90446585,0.85188925,0.9019626,0.85676944,0.6957526,0.6400255,0.68975025,0.67426443,0.65000045,0.81818044,0.92063844,0.9352373
0.881942,0.86309344,0.92393804,0.8857364,0.7521144,0.65591925,0.692235,0.6856804,0.65707,0.8166138,0.8827059,0.9268612
0.91712373,0.8819153,0.8509156,0.81511396,0.80225354,0.7545646,0.7117532,0.71210927,0.69963324,0.80185705,0.90279454,0.94864976
0.9058185,0.83711076,0.90834856,0.85464686,0.7076933,0.6404745,0.65064687,0.66138464,0.63348,0.8184621,0.9350712,0.93339235
0.9031405,0.86636883,0.9057998,0.8317592,0.71392417,0.64394486,0.7018645,0.67172986,0.6352462,0.821907,0.9117599,0.9792437
0.85721177,0.92475706,0.84013146,0.76994014,0.65670586,0.6669139,0.7133563,0.619434,0.7811048,0.9181867,0.9635677,0.9429434
0.83790386,0.89931864,0.8403458,0.7692687,0.6535082,0.67046386,0.7063557,0.6342885,0.78530467,0.9310588,0.967895,0.9175503
0.8531328,0.80235296,0.8609254,0.84670746,0.71135736,0.6273323,0.61563456,0.6416597,0.6205365,0.7727099,0.90867454,0.96250176
0.85435706,0.81891495,0.8851867,0.8306885,0.70875204,0.6097826,0.6696662,0.6581757,0.60163885,0.79523814,0.9209676,0.98168707
0.8924017,0.8443026,0.887707,0.84806544,0.7292952,0.6402213,0.62776285,0.6357213,0.61674637,0.80103207,0.90571827,0.928859
0.7661608,0.77792376,0.8601137,0.8981494,0.78028774,0.695931,0.63169575,0.6154695,0.5989061,0.73241365,0.815041,0.80257875
0.76065135,0.7715905,0.5710931,0.508412,0.66237956,0.69534636,0.6629001,0.6865243,0.65980566,0.56426996,0.6350682,0.8152975
0.78744525,0.78640765,0.6919852,0.4606759,0.57314456,0.6731624,0.6662842,0.6364016,0.696248,0.6329061,0.5469396,0.7281946
0.79025954,0.75744224,0.53156036,0.534379,0.7253697,0.7360852,0.64938235,0.7126388,0.7023199,0.6056149,0.687306,0.816376
0.9431228,0.80429465,0.72288847,0.7122121,0.7303017,0.8202753,0.81814206,0.8240529,0.8199071,0.86596465,0.82332385,0.8526622
0.94928473,0.8220559,0.7025642,0.67854637,0.6983189,0.78121245,0.7886367,0.81438386,0.8134284,0.86874384,0.82417464,0.84440905
0.943469,0.80510485,0.6978216,0.67543286,0.7027244,0.76157695,0.7795567,0.8217808,0.7960937,0.84521484,0.81478363,0.8556028
0.9499832,0.79733455,0.6989389,0.69129395,0.6898834,0.7625574,0.76610756,0.8033002,0.80504715,0.8417377,0.8015333,0.83332384
0.9469653,0.79558975,0.7047473,0.69928527,0.70588356,0.77455574,0.7752205,0.8003044,0.8009552,0.831577,0.8052386,0.85344595
0.950199,0.78520447,0.6908997,0.67725533,0.68436897,0.7109662,0.70309705,0.7722981,0.81803375,0.8618589,0.83486587,0.8453417
0.9614475,0.8047544,0.6691525,0.65647,0.65005016,0.7165579,0.729365,0.7855863,0.7721381,0.8124801,0.7751544,0.8144861
0.9541933,0.7999135,0.7048572,0.69419754,0.6896127,0.7524705,0.76045626,0.8148282,0.81335133,0.84956855,0.80927235,0.8444661
0.9372056,0.826332,0.71368575,0.7024314,0.684016,0.7385857,0.77384394,0.8204984,0.8094716,0.8629954,0.8230264,0.81713945
0.9300142,0.7947671,0.71806335,0.71772784,0.7078526,0.7620754,0.80967915,0.84869826,0.8412719,0.8831614,0.84945107,0.8517276
0.9306889,0.79724807,0.69089895,0.69993955,0.70408213,0.7616051,0.7851465,0.8372383,0.83059746,0.8682359,0.8374654,0.86108625
0.92469716,0.7985946,0.72023576,0.7296259,0.7301446,0.7969535,0.80942744,0.85755223,0.8699212,0.89875835,0.8588876,0.84375787
0.9405883,0.8058444,0.6983359,0.7002528,0.7085706,0.78255874,0.78967005,0.82925487,0.8457197,0.8585882,0.82613623,0.8208346
0.9466242,0.79144025,0.67222995,0.67895025,0.7020301,0.75658965,0.759522,0.81132233,0.82494164,0.8345271,0.8066945,0.83952373
0.9123833,0.8017862,0.6899907,0.72808367,0.71278405,0.7506772,0.78293985,0.81656307,0.84973764,0.88776994,0.82870287,0.81714255
0.95175385,0.81778985,0.7176959,0.70295286,0.7150393,0.768756,0.78169227,0.8100383,0.779282,0.83047324,0.8137308,0.8286251
0.95343673,0.797624,0.6821074,0.68760896,0.6910418,0.71442926,0.7581975,0.80746186,0.8208254,0.8616434,0.8437114,0.8660878
0.9571077,0.79374516,0.667005,0.67041534,0.67300344,0.6866017,0.71268606,0.76488996,0.79923,0.86475545,0.8305495,0.869737
0.9472974,0.79464597,0.68054396,0.65531725,0.68612343,0.71696556,0.69876564,0.74728465,0.7829196,0.8485354,0.80353487,0.83790594
0.9127072,0.798862,0.72507674,0.72799975,0.746053,0.8133461,0.83577484,0.85560846,0.8336108,0.87282795,0.8398157,0.82167435
0.95412874,0.78324896,0.6748453,0.66153616,0.69604975,0.7316763,0.7212736,0.7533862,0.78360796,0.85144025,0.82081544,0.8616622
0.94122934,0.7871531,0.6754768,0.6894368,0.71288896,0.7596781,0.7513424,0.78304684,0.8083145,0.8634368,0.84044456,0.8486863
0.9259924,0.8010263,0.68258166,0.6671454,0.66872346,0.725182,0.72363496,0.75362736,0.7513705,0.8192874,0.79688287,0.8070171
0.9304526,0.78764606,0.724026,0.70462066,0.74278164,0.82821494,0.80931073,0.81338716,0.78937536,0.8304969,0.81638086,0.86145216
0.89986783,0.8913275,0.79264235,0.7076597,0.72272974,0.7552326,0.7112435,0.74123996,0.7398744,0.7297067,0.7860163,0.8512913
0.8885163,0.7982887,0.8495121,0.85906523,0.89499414,0.84544396,0.79843765,0.7428984,0.78276336,0.8455945,0.83786213,0.83653814
0.8912433,0.7976689,0.8312318,0.86147904,0.8997225,0.8671538,0.8166243,0.7544041,0.7765614,0.8524746,0.83080083,0.78710884
0.90159774,0.79023767,0.82606226,0.8490915,0.9044971,0.86181206,0.81148636,0.755584,0.76504815,0.8415286,0.83292156,0.81409115
0.94630724,0.74574274,0.69574136,0.7750262,0.84224653,0.760357,0.71512866,0.7175302,0.7481061,0.78936404,0.7840787,0.797428
0.89355797,0.8054344,0.73498154,0.8032997,0.8584582,0.80212146,0.75816673,0.7713122,0.7796213,0.8335777,0.84055066,0.85115165
0.7805095,0.7296293,0.74675226,0.8711476,0.89658755,0.8440827,0.7803281,0.7797333,0.7960094,0.86269075,0.8935882,0.88924956
0.880161,0.8121534,0.760029,0.83240646,0.87682706,0.8019448,0.7624113,0.79279286,0.7928285,0.8432816,0.8517706,0.85139084
0.87855315,0.78465194,0.7349934,0.8221965,0.86228544,0.7791191,0.75188047,0.78847253,0.80343,0.82735306,0.8733517,0.8610553
0.8719407,0.7602726,0.7144878,0.8157573,0.8389321,0.7632889,0.7419572,0.757991,0.80391043,0.8607467,0.908086,0.8600826
0.85806644,0.7951103,0.7077426,0.7687376,0.85182434,0.7656885,0.7227107,0.7164663,0.7292902,0.8287163,0.91169304,0.9059117
0.79017013,0.70332307,0.677752,0.7720372,0.78211117,0.67796046,0.691031,0.6974751,0.71485245,0.81661564,0.92458045,0.8761229
0.7517117,0.68797463,0.6882346,0.787798,0.78428173,0.690811,0.7523337,0.77428997,0.7351919,0.8121516,0.83422136,0.83795255
0.7670613,0.7199983,0.7038614,0.77649164,0.85774344,0.798069,0.80346096,0.8528407,0.7713621,0.81070864,0.7704219,0.846867
0.7883176,0.7374686,0.7167324,0.82690454,0.87525684,0.8440388,0.7967755,0.8111903,0.782621,0.840953,0.84971493,0.87828594
0.64644176,0.65913004,0.6740444,0.6780243,0.6746457,0.70012474,0.7139676,0.66870946,0.6215923,0.6473067,0.651376,0.6415923
0.6086017,0.6269967,0.6537375,0.6564639,0.6569624,0.6845413,0.7258202,0.681084,0.59833384,0.5923488,0.61126244,0.6062478
0.66923046,0.6797503,0.6952721,0.70518047,0.7531639,0.7669002,0.80426526,0.7427842,0.66579336,0.67856866,0.6913458,0.6926
0.7030211,0.6841352,0.6965595,0.72515196,0.75927716,0.7902541,0.83384115,0.84487313,0.7447171,0.70242435,0.69864833,0.72790897
0.69125885,0.6734687,0.6487409,0.66448236,0.6805368,0.6873636,0.70977986,0.7679995,0.7239109,0.68894666,0.6721798,0.6941628
0.68279815,0.5992544,0.5894009,0.6303979,0.65546125,0.6477157,0.73831373,0.7495952,0.6752814,0.6192147,0.6018423,0.6652969
0.77095073,0.6535106,0.5784686,0.6072416,0.70413214,0.6861819,0.71321,0.8631911,0.6898298,0.596606,0.5548848,0.59734815
0.641053,0.5867209,0.62885135,0.6956998,0.6627358,0.64659554,0.7327815,0.61802197,0.5703432,0.5648679,0.6206439,0.7471407
0.70259154,0.68863094,0.70399684,0.74972373,0.7370081,0.7137555,0.7057598,0.6934065,0.69346756,0.691758,0.70900905,0.69655824
0.66519094,0.6835654,0.6687765,0.7133593,0.7802648,0.79886615,0.76338434,0.74673146,0.73097163,0.72705275,0.6906987,0.67289156
0.6389183,0.6442984,0.6609012,0.7132733,0.77197546,0.77875066,0.7390891,0.72697437,0.75724566,0.7242317,0.6682339,0.65367067
0.6834237,0.64674747,0.66077274,0.66015464,0.693169,0.7043716,0.7086824,0.69357175,0.66073614,0.6600702,0.6588378,0.68223447
0.7234542,0.6967454,0.7018049,0.72617686,0.7696138,0.7856776,0.7669369,0.7538058,0.7622541,0.7757353,0.74817634,0.72555417
0.77233166,0.7704256,0.7647615,0.7944264,0.8111867,0.7938633,0.79682666,0.78907627,0.8133591,0.82209074,0.8143323,0.7923588
0.83605903,0.8053401,0.79345137,0.8184885,0.79727435,0.76069367,0.7971322,0.7932084,0.8375461,0.8626215,0.8933693,0.8682598
0.7830886,0.7848356,0.8098393,0.75783664,0.7162814,0.7078279,0.73249656,0.7462945,0.79482836,0.8165382,0.8105902,0.79411536
0.5909832,0.61314195,0.6622464,0.6139901,0.58864844,0.56325173,0.50517374,0.5003941,0.5199,0.5506096,0.58007556,0.5958313
0.50632244,0.5089316,0.5441579,0.53475565,0.5487311,0.5438005,0.5288046,0.49575403,0.49617675,0.49917427,0.5217896,0.50868136
0.6360427,0.65174365,0.63912404,0.659969,0.6754826,0.7030614,0.72248274,0.65802866,0.67046684,0.6761313,0.66344947,0.6307739
0.8096459,0.8529189,0.8377802,0.785415,0.7412833,0.74110466,0.7376619,0.7342105,0.75644004,0.78829503,0.82073015,0.8224573
0.83015823,0.83517987,0.7736588,0.74111867,0.75061107,0.75424033,0.7850035,0.79267114,0.80919296,0.8065095,0.83083624,0.8454589
0.8905816,0.8870512,0.8240153,0.76675117,0.78243816,0.8445751,0.8424366,0.81509954,0.8173894,0.88774264,0.85437804,0.8578065
0.8295296,0.85974747,0.8382949,0.792176,0.78960985,0.7929039,0.7813028,0.7907269,0.8064461,0.7825586,0.8053719,0.8463968
0.8282371,0.87732124,0.7836766,0.7300375,0.76984733,0.7484011,0.7687833,0.76164293,0.7607644,0.745498,0.75341684,0.76516074
0.7462422,0.80043876,0.8581826,0.87553054,0.8578229,0.80762094,0.8049537,0.83139986,0.8400058,0.84865767,0.89077514,0.832021
0.81045955,0.7543429,0.78411055,0.8133352,0.7952941,0.8016312,0.811561,0.8556389,0.8162467,0.8199295,0.85437995,0.87754256
0.77884996,0.7562213,0.7923485,0.792534,0.76803035,0.75797784,0.7946663,0.8074313,0.8337504,0.85190713,0.8930985,0.8943747
0.66761345,0.68054754,0.6850746,0.6594054,0.63958323,0.64361304,0.6457752,0.6943996,0.73307395,0.73157233,0.7158691,0.7006202
0.77405614,0.7184222,0.73436844,0.74025214,0.66956437,0.6854097,0.75877184,0.8016188,0.81294477,0.87244993,0.9216578,0.86509854
0.8846002,0.837515,0.78461355,0.7118107,0.7159281,0.74608207,0.79018867,0.79016453,0.7955657,0.8408814,0.88817513,0.9118053
0.87925684,0.79709405,0.776172,0.7385149,0.68989927,0.6969423,0.7553142,0.7927271,0.78012687,0.79221725,0.89565176,0.9338049
0.8794806,0.86120576,0.79786885,0.76873106,0.7332405,0.78737473,0.8080504,0.8060923,0.81402916,0.8154804,0.8972919,0.9340056
0.89202946,0.8752461,0.8367854,0.7737894,0.73705965,0.7466314,0.79331,0.8128084,0.80579036,0.8130998,0.8648915,0.93635577
0.90723395,0.8753859,0.8353422,0.82800215,0.77301824,0.7769459,0.79788977,0.79397357,0.8005446,0.8001902,0.87808657,0.92366624
0.7690153,0.71891034,0.728575,0.7368804,0.73245573,0.77911687,0.77487767,0.78275883,0.82450914,0.858346,0.86308736,0.84240586
0.8263744,0.7680203,0.74436027,0.7460074,0.7583344,0.76387817,0.8214748,0.8128552,0.8025284,0.8430862,0.8178577,0.8237267
0.7929423,0.7933656,0.7861759,0.743427,0.7700605,0.81905127,0.81565106,0.83248794,0.8490792,0.8310211,0.85941136,0.84524465
0.75317454,0.8002722,0.74651355,0.68836206,0.7382641,0.7875192,0.8082794,0.86525494,0.88243234,0.87874514,0.85045314,0.7831114
0.72167546,0.7582624,0.812075,0.81233853,0.78000486,0.791808,0.7902396,0.80275154,0.8164226,0.83628154,0.8225105,0.7460668
0.8199783,0.7544308,0.7571019,0.74061173,0.7362371,0.75833833,0.764687,0.8085419,0.8284552,0.8527914,0.8674937,0.893678
0.88344175,0.8917475,0.8656988,0.8340696,0.8093335,0.79727757,0.7981235,0.77987045,0.79310495,0.8260546,0.83950114,0.87529564
0.89213246,0.8311951,0.78656197,0.7521673,0.73772895,0.7767741,0.8054663,0.82411337,0.8456179,0.8532306,0.8912492,0.91161615
0.88249516,0.84657055,0.8284627,0.811664,0.78210735,0.7939079,0.8031848,0.82880294,0.86107486,0.87234646,0.86415035,0.87454534
0.857775,0.81246465,0.8027355,0.7880122,0.79013693,0.83499163,0.81357557,0.8180428,0.8504864,0.85723394,0.8641165,0.8575318
0.9611019,0.7632354,0.7574126,0.80055857,0.69467664,0.7497255,0.7317281,0.71427494,0.7258556,0.6692551,0.73763233,0.8857116
0.94746727,0.7708668,0.776044,0.8117249,0.7094653,0.76963425,0.76930845,0.74487305,0.7460702,0.68127537,0.75215584,0.88576645
0.9446183,0.7682357,0.7727634,0.8170752,0.7074122,0.7699364,0.78108895,0.7611998,0.7758085,0.68608147,0.76828384,0.8915557
0.93453664,0.7555789,0.77175534,0.8143697,0.71333116,0.774946,0.76921177,0.757648,0.7714931,0.6816809,0.77605283,0.9012782
0.9280741,0.7656886,0.7564201,0.8014385,0.7065943,0.75650483,0.7439988,0.7365509,0.76076317,0.67639244,0.75641435,0.88716257
0.9452673,0.7651972,0.7474847,0.78007025,0.6863977,0.74798125,0.7217804,0.72244215,0.7402193,0.66734445,0.75234264,0.9007011
0.56398535,0.61098397,0.7376881,0.5427151,0.59520155,0.54732794,0.47002593,0.55222493,0.48627308,0.58430743,0.62734604,0.64359915
0.53988075,0.50732446,0.64982426,0.631233,0.5991755,0.64150244,0.5483959,0.41846916,0.41588354,0.63581014,0.5535987,0.52002877
0.5977877,0.5320561,0.69409305,0.59938234,0.5118036,0.59184206,0.5643061,0.53800845,0.44198212,0.6400352,0.64939314,0.55527085
0.722734,0.7617153,0.75786453,0.65345466,0.7157401,0.6841999,0.62571037,0.65450364,0.6986361,0.7819131,0.7075384,0.7190008
0.6157815,0.7033382,0.6429191,0.5507928,0.78010905,0.72709835,0.5415587,0.53731525,0.6146863,0.71504873,0.6377813,0.6383839
0.5636762,0.5843843,0.60865504,0.53084886,0.74720126,0.65979487,0.52878493,0.61411405,0.6294203,0.69297445,0.6172954,0.635549
0.6697641,0.62986135,0.6627783,0.67598,0.7607869,0.6151071,0.6720774,0.7131572,0.66938925,0.7715582,0.6532586,0.7232204
0.7166232,0.60554445,0.68249124,0.6424482,0.75835997,0.63898534,0.70098823,0.6086168,0.55272686,0.7184514,0.59943044,0.7834164
0.7204643,0.6248447,0.6057088,0.63633984,0.73308086,0.54793,0.58741105,0.6308657,0.5184985,0.67455906,0.59364545,0.74673647
0.74503505,0.60135627,0.6243759,0.6652886,0.73894256,0.5632124,0.65387475,0.7459653,0.57772535,0.6892888,0.59797096,0.75599396
0.70189625,0.62969047,0.5866012,0.6242751,0.8331839,0.5809708,0.64021856,0.7323858,0.60591686,0.7711494,0.6092255,0.7183306
0.5914338,0.5330572,0.65085006,0.563685,0.65321624,0.4698968,0.6720351,0.5514773,0.41958213,0.5675669,0.46716592,0.66513926
0.7618386,0.840484,0.82452536,0.6859462,0.7320375,0.7257926,0.6481207,0.64240134,0.728211,0.79717296,0.66834795,0.72119486
0.7071325,0.73215866,0.79524565,0.68924445,0.6855292,0.7460173,0.72740066,0.6460164,0.7233102,0.7837729,0.6892871,0.6806599
0.7381026,0.7508268,0.7697866,0.6169502,0.7270734,0.69207186,0.6887046,0.7247766,0.6456054,0.6603364,0.6348896,0.7022849
0.7940409,0.7297512,0.76890606,0.59365034,0.6535707,0.7178584,0.6615059,0.70311695,0.6336152,0.7298674,0.63475114,0.67177796
0.7173298,0.81896305,0.8075212,0.6828662,0.77782285,0.75008,0.6618167,0.6907994,0.7080043,0.79997385,0.72559,0.70428884
0.7166567,0.7458443,0.7833044,0.6275848,0.7527508,0.7486364,0.64479107,0.60169816,0.6055998,0.7279081,0.61941195,0.6786924
0.6081391,0.73051834,0.64204293,0.6080705,0.73470205,0.756692,0.77392596,0.6334706,0.6180021,0.6468919,0.55170256,0.54221606
0.7708356,0.5947317,0.5747541,0.65117276,0.8525804,0.5284782,0.46900684,0.5781438,0.5396702,0.47774035,0.490442,0.607719
0.53752685,0.5782826,0.53787255,0.593671,0.8137839,0.62712777,0.6344352,0.6082517,0.5900177,0.60159546,0.59799975,0.5674608
0.72448236,0.55036765,0.5899403,0.6529786,0.79217607,0.63703793,0.52882886,0.5902471,0.5315202,0.5006516,0.4317139,0.56376827
0.6301152,0.50952184,0.51697713,0.59703237,0.7274805,0.6316641,0.54545677,0.56413853,0.53955394,0.5226448,0.465964,0.51884115
0.6424702,0.6580779,0.51845264,0.55428135,0.7103265,0.6064216,0.69447845,0.68709207,0.5274235,0.47806245,0.4477812,0.5255642
0.6882386,0.5976743,0.4775877,0.500465,0.50230306,0.6111732,0.81522214,0.6814193,0.77559906,0.7895033,0.74726015,0.6339883
0.84623176,0.55140495,0.45602804,0.46379834,0.51453954,0.5262887,0.72929037,0.68738467,0.490841,0.5685338,0.71575844,0.8445016
0.7066739,0.9005487,0.7251495,0.6123719,0.59581935,0.6262273,0.6408908,0.6464022,0.6449615,0.5993964,0.6158118,0.6518862
0.7184591,0.8917517,0.77571046,0.734871,0.66095006,0.6260806,0.6519581,0.70363015,0.695188,0.67856276,0.73591304,0.71274745
0.83634365,0.8078957,0.784344,0.79174364,0.9096658,0.8169548,0.67489773,0.70966226,0.7623596,0.6838657,0.7257888,0.8596811
0.8062568,0.79839873,0.7243617,0.74088144,0.9145335,0.7175928,0.66936487,0.68764603,0.6933888,0.663827,0.7000403,0.8526696
0.7165337,0.7188386,0.6569399,0.6374423,0.7190642,0.89116776,0.7465829,0.6285066,0.6006168,0.6111652,0.610828,0.6829169
0.7977543,0.71365714,0.6382097,0.63784903,0.7457386,0.984677,0.6987258,0.6129665,0.5882693,0.60835975,0.6456778,0.6903859
0.8671845,0.75908375,0.68607306,0.68023014,0.73397803,0.92691517,0.7286222,0.6590128,0.6283535,0.6376185,0.6883379,0.73979825
0.67478096,0.6445371,0.5934593,0.5968214,0.7048292,0.9169396,0.67898357,0.5944557,0.57063234,0.60467243,0.59921324,0.6308353
0.7507653,0.7141657,0.62355524,0.6230884,0.6597733,0.980914,0.7963772,0.61747104,0.5806302,0.6370756,0.61864024,0.6558261
0.75811476,0.81282103,0.7253323,0.6748841,0.72148126,0.8830401,0.8389301,0.68285125,0.6695551,0.68008703,0.67351854,0.7154639
0.8360706,0.7467701,0.667961,0.6720794,0.7447967,0.99029344,0.71424496,0.662077,0.64585125,0.6941205,0.6878058,0.7173895
0.8217084,0.8085976,0.6940975,0.69527376,0.7028082,0.9240961,0.86663234,0.7178391,0.6775427,0.72837305,0.7032522,0.74363637
0.73566294,0.77728504,0.84062725,0.7955696,0.773048,0.84248513,0.8678499,0.81207114,0.8098127,0.83496815,0.74832547,0.7457392
0.65431184,0.68253076,0.7733968,0.8045456,0.74727803,0.757778,0.8010661,0.80974215,0.7662588,0.761401,0.67249745,0.6539935
0.68143517,0.6981559,0.7542377,0.83475125,0.7865169,0.77815413,0.7867318,0.81835765,0.79075307,0.7852894,0.73671275,0.6924529
0.71291816,0.64942807,0.63599133,0.6629146,0.67657703,0.64226806,0.6818197,0.7298393,0.7331688,0.74526024,0.68143857,0.7773793
0.7670375,0.72376275,0.74212843,0.6909521,0.65254223,0.66902626,0.74950236,0.7879773,0.79997605,0.7661451,0.7159777,0.77505934
0.67244494,0.7090702,0.66739935,0.64631116,0.6456445,0.78622735,0.8249636,0.7488552,0.7438803,0.6338183,0.59267724,0.59860235
0.78949255,0.76700675,0.7326791,0.7636479,0.7115793,0.62242323,0.5622615,0.5647089,0.6020409,0.6127505,0.67064863,0.71589327
0.80524987,0.7817438,0.80827326,0.77182204,0.72398025,0.74146175,0.723356,0.654478,0.64918643,0.692463,0.71322536,0.7609902
0.7900808,0.830016,0.7739076,0.7217582,0.7484438,0.7528431,0.7264731,0.7238531,0.7041556,0.7296644,0.7710503,0.7918238
0.8095878,0.7717283,0.72275615,0.6955859,0.69527984,0.7684025,0.8315433,0.81784606,0.7640368,0.69345343,0.67534703,0.7485387
0.77920747,0.7669563,0.7262897,0.7338701,0.79324687,0.78335273,0.78043336,0.75338364,0.7582828,0.7485034,0.7134322,0.77354896
0.372636,0.17695661,0.26291052,0.36499143,0.20171373,0.39468718,0.4186642,0.27668086,0.6291112,0.39522743,0.7626838,0.9946967
0.22447498,0.23140533,0.3754453,0.2664626,0.29513794,0.49344477,0.30551693,0.6385122,0.5466498,0.60540164,0.9955276,0.49709463
0.22994038,0.0938135,0.20826331,0.37458274,0.13855205,0.41744804,0.4131218,0.31934172,0.7289828,0.4211723,0.86446077,0.9220258
0.32658452,0.09338509,0.14604408,0.360666,0.16875768,0.26209944,0.43596655,0.22112966,0.59544694,0.443357,0.6452259,1.0
0.92253226,0.88735545,0.8991262,0.9031165,0.86172277,0.85804397,0.78785866,0.7424097,0.8157229,0.7143272,0.7256404,0.82409716
0.7087186,0.92449456,0.9205922,0.7680082,0.7145482,0.86636615,0.8128237,0.6258453,0.6610482,0.6347347,0.54942924,0.58372974
0.80428475,0.78308845,0.7274251,0.7165668,0.79116607,0.84268165,0.8996942,0.885218,0.79496634,0.7574154,0.8084161,0.8551971
0.79730374,0.7871615,0.75454307,0.78545016,0.827709,0.82917744,0.95031404,0.90470064,0.8084406,0.7894564,0.8497623,0.8315292
